Location,Scale,Shape
4.97413757509561,-2.43206386098334,-2.39659897333465
5.00535562792384,-2.3164631963451,-2.31830771905446
5.00112696835286,-2.30818584255303,-2.30968132870855
5.01159425281674,-2.21370358767771,-2.2285038074294
4.99229298733275,-2.33494053631197,-2.34746276581029
5.00115045891465,-2.3043060376793,-2.34943365734149
5.03997804467373,-2.1871949716268,-2.28617695407245
5.04999683525146,-2.08250849700622,-2.13180882614033
5.0523707630588,-2.02803854915479,-2.04014723446285
5.05128619552073,-2.01411608144695,-1.9919794010194
5.02264747816089,-2.04657865499259,-1.96434676131965
5.04839264944101,-2.00845385062349,-1.98467211292955
5.0473972132216,-1.98009067258388,-1.84760403706556
5.0785952807262,-1.85529980469265,-1.6998403283443
5.08345527460856,-1.87243517150268,-1.69725926335989
5.10779657104711,-1.83508978800063,-1.5791782084383
5.09578345762962,-1.92402348191953,-1.71967666621739
5.14062822878107,-1.84782047433118,-1.63577656698965
5.14562437130428,-1.78620269562679,-1.45775591748598
5.17507099380859,-1.66238689431779,-1.33352172767644
5.20815102267845,-1.55142111534058,-1.09404600280217
5.221776057158,-1.54441247295359,-0.913478423120273
5.2283516865096,-1.50633255961235,-0.850080517161744
5.23012330607045,-1.54928832677345,-0.775961931836036
5.245351276718,-1.47822803321452,-0.524408831661645
5.25803766520895,-1.5033975273094,-0.573352712095232
5.28200944021246,-1.52275781666981,-0.475767919134129
5.28148437255456,-1.52111812668342,-0.451782928702508
5.27542718547655,-1.47620090533958,-0.466431308841143
5.27597223681226,-1.51751307465353,-0.372392179716662
5.29358690553824,-1.57594295975738,-0.394204148475207
5.29357442762731,-1.57399498341082,-0.382800675509306
5.27108681715897,-1.59113608716457,-0.548000694297673
5.33897949225168,-1.53509447886695,-0.476060559549007
5.33973212103974,-1.52991290725499,-0.492168098793795
5.39112179662313,-1.57274304448526,-0.681285099684366
5.37751608977248,-1.53258175908992,-0.725097698688529
5.37935945356416,-1.54876226332611,-0.748892337606801
5.32837143045061,-1.50644184420165,-0.616761739655966
5.33126904920004,-1.47455397597032,-0.450433284677943
5.3341600733957,-1.50586623895349,-0.440939724651129
5.33257537203809,-1.47443114363703,-0.471152083977573
5.28196756004252,-1.53667859062228,-0.639873029811259
5.28025102750543,-1.53163750763318,-0.527709907895319
5.21799443582632,-1.58480034594129,-0.633940909401396
5.20433976192373,-1.57467428479383,-0.578168704676607
5.20495805105772,-1.54678516249957,-0.725663373652168
5.20402438947805,-1.53385355147276,-0.735107143037156
5.19800785368001,-1.55548063237722,-0.755704785049548
5.19609944164602,-1.58695625012844,-0.86607272843242
5.1725745469221,-1.68831279578168,-1.06270251239352
5.14126136108461,-1.75018215774941,-1.24188843070861
5.17153221908365,-1.77461242302229,-1.31124107048112
5.16467073562606,-1.80792378440093,-1.33791249629247
5.16387347074328,-1.7931181921252,-1.45000623902985
5.13257393207868,-1.8752262021776,-1.61616635642066
5.13397704845592,-1.87545767463707,-1.64708732460349
5.13161143311138,-1.88386771879858,-1.64924246725307
5.12932985456565,-1.93927756536556,-1.7701113058467
5.12869436571034,-1.93963995365611,-1.75597831120518
5.12211591759026,-2.00258092062341,-1.92522000739266
5.11697535279455,-2.04502893983586,-1.96859666377736
5.10652656783854,-2.12404318697517,-2.03982461828112
5.10498306786915,-2.11956547890453,-2.00329251164164
5.08030160893049,-2.16832591241179,-1.98661005313822
5.07867405810466,-2.21991762479259,-2.09513797727441
5.07306879512786,-2.28128978108403,-2.16445699763208
5.07213157031864,-2.27674911057154,-2.14128036211773
5.03791124338576,-2.29808556649304,-2.10476899120393
5.04757426814421,-2.32099685605515,-2.09049252651264
5.02378611981313,-2.43009270702739,-2.1360625328409
5.0070723865765,-2.46752301152523,-2.19472502764848
5.00693024870731,-2.46885843619177,-2.19582229530318
5.00907302281967,-2.47131492031162,-2.14471022473875
4.98786983506579,-2.57180600910159,-2.17731352724811
5.00849051008513,-2.58082728905585,-2.1738747497275
5.02024170693764,-2.60747203028106,-2.17542145010002
5.02473873197512,-2.58118412436571,-2.12592334298213
5.02729330822154,-2.56724612099523,-2.08229533809724
5.00289175020693,-2.63483999602075,-2.12269428616488
4.99112127162597,-2.67345935641928,-2.16990436654949
5.00832271373569,-2.61407148763928,-2.1698349748465
5.00984214787855,-2.62230499549535,-2.16418139280087
4.98723515362982,-2.48074316844028,-2.10256338973106
4.96917519013039,-2.55049976291023,-2.11847187186572
